unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
332," It is therefore, of utmost importance that we reach out toward all the countries attending this historic and august gathering to agree on a legally-binding mechanism in order to save our planet from further damage caused by Climate Change.",utilitarian,"332  It is therefore, of utmost importance that we reach out toward all the countries attending this historic and august gathering to agree on a legally-binding mechanism in order to save our planet from further damage caused by Climate Change.
",general normative statement,1
333," We can, we should and we must come to an Agreement.",not evaluated,"333  We can, we should and we must come to an Agreement.
",general normative statement,1
334,"Let us seize this historic opportunity which presents itself before us in these fina l and most critical days of the High -Level Segment to reach a proper, meaningful, and realistic and an equitable agreement for Humanity, for the present as well as, for the future generations and for every living life form on Earth.",utilitarian,"334 Let us seize this historic opportunity which presents itself before us in these fina l and most critical days of the High -Level Segment to reach a proper, meaningful, and realistic and an equitable agreement for Humanity, for the present as well as, for the future generations and for every living life form on Earth.
",egalitarian,1
335, I am sure that you all agree with me that we must collectively and responsibly act for t he welfare of our common Planet - Terra – a tiny beautiful little blue dot on the Celestial Map of our Solar System which supports Life as we know it.,utilitarian,"335  I am sure that you all agree with me that we must collectively and responsibly act for t he welfare of our common Planet - Terra – a tiny beautiful little blue dot on the Celestial Map of our Solar System which supports Life as we know it.
",utilitarian,1
336,"We stand before God, before Humanity, before History and before Our Collective Conscious to make COP21 successful.",not evaluated,"336 We stand before God, before Humanity, before History and before Our Collective Conscious to make COP21 successful.
",general normative statement,1
337,"Therefore, let us be bold and take that step for Humanity and for Life itself! ",utilitarian,"337 Therefore, let us be bold and take that step for Humanity and for Life itself! 
",general normative statement,1
338,I thank you for your kind attention.,not evaluated,"338 I thank you for your kind attention.
",not evaluated,1
339,Bosnia and Herzegovina is making great efforts to be anactive part of the international forces in the fight against thedisastrous consequences of climate change.,not evaluated,"339 Bosnia and Herzegovina is making great efforts to be anactive part of the international forces in the fight against thedisastrous consequences of climate change.
",not evaluated,1
360,"The world has changed forthe better, and everyone needs to take responsibility.",not evaluated,"360 The world has changed forthe better, and everyone needs to take responsibility.
",egalitarian,1
361,"For the European Union, the credibility of the deal will depend onour collective ambition.",utilitarian,"361 For the European Union, the credibility of the deal will depend onour collective ambition.
",general normative statement,1
362,"First, mitigation ambition:In order to really reduce global emissions, the agreement must have:A global vision for a long-term operational goal in line with science.",not evaluated,"362 First, mitigation ambition:In order to really reduce global emissions, the agreement must have:A global vision for a long-term operational goal in line with science.
",utilitarian,1
363,This goal will tell us how and when we need to increase the ambition to meet our target;,not evaluated,"363 This goal will tell us how and when we need to increase the ambition to meet our target;
",utilitarian,1
